createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
2020-01-19,2399077390,恋恋风声,0,7380162076,海来阿木 | 一定要为自己写首歌,6435182
2018-08-13,1961769567,墨香,2,2972980860,粤语老歌 │ 重拾港味金曲,11023196
2017-08-10,3440241624,青栀,2,2067204084,「经典」回忆港澳电影粤语原声集,19726882
2020-04-02,2749180238,违规女孩,0,7503734031,周深 | 温柔嗓音，清澈空灵,14996554
2019-12-11,2891427638,远方的琪琪,0,7334544754,遇见韩宝仪后，回忆都是粉红色,639927
2019-12-17,2685406571,综艺live王,0,7337211895,精选live ｜ 请收下这个毛不易,11154188
2017-08-10,1932639570,青春for young,2,874673790,「经典粤语」渐渐被遗忘的金曲,26878680
2020-08-27,584223742,白色大衣,0,7694635551,华语歌迷必备——李宗盛Top20,6145887
2017-02-24,1245280330,花痞,2,857253164,200首华语金曲，你一定在KTV点过这些歌,504656581
2017-01-17,2959134137,柳云歌,2,2945273090,回味经典！品尝岁月里的美酒,14160896
2018-01-29,498877906,狗贼,0,2661465923,赵雷 · 你的民谣我的生活,2836331
2020-06-08,452775188,还不是因为你长得不好看,2,7593461012,《斗罗大陆》原声合集,2592053
2020-08-11,1152921504800972376,婉羽.,0,7627176238,"电竞｜超燃BGM,站在巅峰之颠",763475
2020-08-17,2162294687,清樱°,0,7681560478,【伤感片段】我曾几度的眼眶泛红,5266076
2020-07-26,1152921504842294771,走心了吗,0,7652168005,『戏腔』红妆已淡，戏涯已了,7085874
2020-02-27,3269668970,绪井奈奈未,2,7447915112,第34届日本金唱片大赏,262867
2019-11-08,259249381,叶洛洛,7,7289611354,快手老铁们都在听什么？,11433514
2020-06-10,3054828396,ㅤ,0,7233029979,粤语流行・90后的独家记忆,13849805
2020-10-30,3244932711,将离,0,7574442026,伤感丨偶尔需要 从未重要,1351111
2020-06-23,1152921505006098974,上善若水,0,7611863737,古风 | 星辰坠落大海不及你,16146982
2020-02-12,807250000,ʚ百事可爱ɞ,0,7418320825,有一种悲伤：笑着与你分开,19303137
2020-09-02,3405305245,曹操,0,7701477881,伤感片段:每次夜晚还是会想起她,3164335
2020-06-14,497697572,柠檬少年,0,7567257350,车载必备丨动感燃曲，精神无忧,30651049
2019-06-04,1653099231,不白,2,4246958569,【入耳沉醉】 猝不及防的心动,56503557
2018-03-19,1214673117,小攀哟,2,3787670938,评论999+的欧美歌曲（持续更新）,87506218
2020-09-03,458991666,飞行棋的猫mor,0,7703735540,伤感之季：终究成为熟悉的陌生人,1362736
2020-08-03,2020398259,niceee,0,7662200751,欧美｜致幻女嗓·致瘾电子,3142637
2019-09-10,2641188037,冲向KTV,0,7174020819,情怀老歌 | 陪伴你青春的人还在吗,9606839
2020-02-17,1083284863,北鹤,2,7407371797,人气爆棚！直播时爱听的热歌,24671970
2017-07-12,3050714894,风信子,2,2065383446,一首歌，让你重回港乐黄金年代,34175240
2019-09-12,2298105529,我又可以了,2,7199052129,流行经典 | 致80后的青春岁月,16765055
2018-04-01,3239619075,歌单狂魔,2,3806287274,你听得到 —— 周杰伦,160969931
2020-06-07,3380158609,Null,0,7591719847,粤语经典 ：哪首曾让你心动过？,6798475
2016-12-16,872386391,Rio,2,1141575907,[Vae]孤独时请享受来自许嵩的完美声线,23142503
2020-10-05,1659619968,♡.†ฅr̶ 盈涵丽雪,0,7738713759,【陈瑞】疗伤歌后的倾情演绎,812373
2020-10-02,1346006378,/ 砕城瑣倳 /,0,7734673983,绝致电子｜戴上耳机开启幻世模式,1368995
2017-05-23,244860443,Kiss Me,2,1762735983,游戏BGM: 辉煌时刻，带着激情去战斗！,10976461
2020-04-12,1756632996,挽歌.,0,7096345827,伤感 | 有人惊醒凌晨,4577593
2020-05-25,410284087,krystal,0,7576814962,华语精选 | 那些年我们最爱的歌,40830649
2018-04-10,1214673117,小攀哟,2,3822846160,「忘原唱系列」惊艳耳际，一秒倾心,63294263
2020-08-23,976006064,whosethatcat,0,7688758609,华语00-05｜穿越回校园时光,9273869
2017-07-12,3450463686,我的世界,2,2669638628,感激遇到你，不可错过的粤语歌,15085228
2019-04-21,1757456989,Someone,2,6946005790,王者荣耀 | carry全场首选BGM,136032855
2020-09-20,1152921505036041771,玖九9丶,0,7719937962,【精选50首老歌】岁月留声忆往昔,2168499
2020-03-25,467578052,咸鱼大饼干,2,7490861394,热歌车载DJ：出行路上一键解乏,81756446
2020-06-27,354284502,此号被盗,0,7616560475,中文嗨曲：跟着音乐的节奏摇起来,40705330
2020-09-17,1666326482,薄许烟一缕.,0,7712581538,超燃电音：享受节奏的冲击吧！,1297580
2020-10-04,3427724427,北川同学,0,7736297511,伤感华语 | 对于你我只抱遗憾,2877070
2020-09-11,995702579,星空,0,7710999871,[孙露] 伤感情歌的诉说者,3519913
2020-09-09,507265898,我才不是小坨,0,7709931707,华语女声：穿透灵魂的动人嗓音,4048290
2020-08-23,2747980541,♡,0,7683607910,温柔rap: 似你在耳边喃喃低语,946406
2017-07-07,1152921504715016798,Hy.,0,3268977825,欧美经典流行歌,4194944
2015-06-01,417476359,小狐狸。,2,3463209980,跑步必备 运动节奏,15901727
2017-07-12,3399378944,晴朗天空,2,2065383091,「华语」总有那么一首情歌，让你流泪,18078700
2020-01-31,2024699515,无人之岛,0,2285348862,DJ舞曲专场～网红歌曲Dj专场,51417427
2020-11-15,775916156,安好,0,7780915888,80情怀：一次的倾心，一生的回忆,1547495
2020-04-03,2991257536,息を止めないでください,0,7506935543,·【极丧】细节中崩溃_,1370245
2020-02-19,3138960748,Lemon.,0,4379305352,华语男声：道不完的思念和遗憾,17188970
2017-08-10,3533352426,少年放肆的梦,2,2671455190,「华语经典」光阴的故事,41477126
2020-04-29,2383216505,笑脸先生,0,7543186096,古风 · 看长安繁华，愿等将军归,4679840
2020-05-04,2979842415,桃Tao音乐志,2,7550239884,BLACKPINK粉墨热门合集,9037381
2020-05-21,1376635539,九命相柳,0,7533895317,『精选』评论999+的欧美电音,12341234
2017-08-10,3079672397,良辰美景,2,2968769762,90后的独家记忆，那些熟悉的旋律,59044570
2018-07-28,1152921504616406706,音乐收藏家,0,2662576743,经典老歌 | 港台留声机,14623084
2020-09-13,3501290598,攒一口袋星星.,0,7418885152,庆幸你来自远方，不知道我的过往,5284082
2017-01-22,1915863670,他,0,851247569,90  流行粤语歌曲，触动了几代人的青春,14049481
2019-10-21,1839990389,诱宁,2,7263627232,王者荣耀战歌 : 激昂电音助你上分,31824217
2019-05-17,1152921504828095219,你真可爱,0,6799285383,此生不再打扰，愿彼此安好,55564791
2017-08-10,2826947545,Forever /,2,2372393267,500首灵动纯音相伴，刷题时光不分神,8569292
2020-08-24,1666326482,薄许烟一缕.,0,7689291689,怀旧：70后KTV必点金曲,3303876
2020-06-26,2050886006,六芒星果汁,0,6523463681,【欧美】沉浸式体验，抖腿上天曲,7126972
2017-07-12,2952151955,春小麦,2,2370564961,「600首粤语经典」那些承载记忆的旋律,16144931
2018-01-29,1759591760,阿兮同学,2,3632445059,古风情书：听一宿梵唱，许一世柔情,36733490
2016-10-20,454859488,包子,2,3227993387,编辑推荐｜一人一首代表作歌曲大赏,32175780
2020-08-24,1152921504955343328,玛卡巴卡,0,7644033765,声音撩到停不下来的欧美金曲,6854365
2020-08-07,3040826845,Q音企鹅,0,7665912238,纯音乐解压；来自钢琴的舒缓曲,2732120
2020-07-22,184154657,Warmstill,0,7647302065,我记得你爱过我的模样，怎么忘掉,35688522
2020-10-30,2030402442,Oblivion.¹³¹⁴,0,7764540209,儿时童趣，都藏在追过的动画片里,616980
2020-07-15,1517576176,未名.,0,7418168722,[情感片段] .每首都是一个故事,12061537
2020-05-14,1152921504959047737,九秀,0,7563283734,易燃易爆炸 | 跟着我Carry全场,6125392
2017-08-31,3050999021,淡白的阳光,2,1177324425,YouTube史上最快达到5亿播放量的100首MV,17796067
2020-10-17,1152921504851751471,暖暖,0,7751926161,港风｜粤语里风吹过的时代,985033
2020-11-25,1367363703,就是爱音乐,2,7793258888,钟情粤语：聆听港乐金曲,2142426
2017-09-12,482219519,K先生的猫,2,3580467773,挪威的森林！摇滚诗人伍佰精选集,6479919
2020-07-07,2801538142,鹿尔,0,4113642601,【王者迷快来】听出自信即是巅峰,3789288
2020-11-12,1006172694,羡之,0,7778677729,【伤感片段】破碎的爱情无法挽回,1736043
2020-10-26,3427724427,北川同学,0,7760859347,伤感片段 | 到最后只是相识一场,5899134
2015-06-16,449218160,933。,2,767884408,香港神级作曲人作品合辑,18861780
2020-09-22,1801230394,☾⋆ 雨悸,0,7587384504,【伤感片段】从前都是 美好的,2254184
2018-10-03,2692156904,孟冬,2,4866581249,20部豆瓣高分韩剧OST合集,7682143
2017-12-14,1367363703,就是爱音乐,2,1790504159,青春记忆 | 90后校园岁月的流行歌曲,335057988
2020-09-26,1229731572,Ace君莫浪、,0,7727178135,那些佳味入境的“神级”Live,2349536
2020-06-25,945187827,念安娜,2,7613947098,剪辑必备｜抖音最热BGM合辑,20655149
2020-09-12,3427724427,北川同学,0,7708476550,催泪100% | 我们的爱早已蒸发,35292175
2017-11-28,1367363703,就是爱音乐,2,1788820091,校园青葱岁月 : MP3时代的必备歌曲,86545403
2020-07-31,332876,13号港口,0,5332230914,欧美丨节奏感超强❤️热门BGM,7022065
2020-11-09,945187827,念安娜,2,7776057030,8090回忆杀｜回不去的叫青春,3500069
2020-10-01,1346006378,/ 砕城瑣倳 /,0,7732846385,伤感向｜真的遗忘就是连心都死了,981321
2020-09-07,2361270536,ৡৢ落 尘ৡৢ,0,7708405568,回忆｜九零后耳熟能详的音乐记忆,3028925
2020-09-06,2957221357,野,0,7706568796,车载音乐：一路狂飙，嗨到天亮,1962017
2020-02-25,1938962203,喜欢独处,0,7440997510,清澈童声 | 被宝贝儿萌住了心,9364837
2020-11-09,1723037030,影视专区官方账号,0,7751686027,START-UP 韩剧OST,712469
2020-09-20,2979842415,桃Tao音乐志,2,7721463898,动漫ACG｜燃烧吧我的中二魂,1377764
2020-07-05,411047551,WLDd..,0,7627127271,【听韩团音乐】pick本命团,3393846
2020-04-02,1143565332,天青色等不来你,0,7504804133,励志 | 坚持逐梦，不负光阴,4429668
2017-02-08,2455175706,胸毛少女,2,2652083001,百首值得静听老歌：我被青春撞了下腰,132156340
2018-04-05,2135713128,Soundwave,0,3783755614,00后动画片主题曲——动画片又开始啦！,10388096
2020-08-29,2779560835,李怼怼,0,7696704118,甜度100%:已收到你的恋爱讯号,3928956
2016-07-22,2590820558,、叶 落,2,3223527609,KTV点唱率超高的华语金曲,15575231
2016-11-02,3052396255,且听风吟,2,2339014155,【经典】回味记忆中的内地流行启蒙金曲,9086300
2017-07-12,2766689457,one day,2,2966940631,「深情粤语」惊艳了耳膜，温柔了岁月,11241500
2019-06-17,3212139410,欢脱小兔牙七柒,2,7043214437,缘分淡了，我们终究敌不过时间,38806832
2016-11-24,1220667525,安多,2,2341852814,粤语金曲：似酒般时光流逝愈发香醇,23009149
2020-03-05,2104363541,瞄准°（暂退哦）,0,7149783625,治愈纯音乐 | 所遇皆温柔 ♡ ,13103080
2017-07-12,2107448067,妮酱,2,2966940831,歌声永存，致敬beyond经典,12491604
2020-09-28,1152921505036041771,玖九9丶,0,7729163155,华语经典 | 重拾90后的青春记忆 ,3471479
2020-08-15,1152921505040905258,hiby,0,7677966290,聆听经典粤语老歌，回味旧日回忆,12519406
2020-04-15,2564690668,贩卖星球、,0,7521828223,深度睡眠 | 来自灵魂的浅唱,2503015
2020-05-06,345211567,Li供养,0,7552769936,张口就爱上，这些翻唱火爆全网,21526859
2020-08-07,287610585,九离,0,7666219226,伤感华语｜深夜一个人的悲伤,26679134
2017-08-10,3480319694,[ 承蒙时光不弃 ],2,2067204233,华语流行KTV必点金曲,95053149
2020-10-18,927364891,发酵,0,7753190502,[游戏战歌]高燃节奏开黑必备,1371282
2020-04-17,492180382,音巢阿呆,7,7519315701,DJ车载嗨曲推荐 | 持续更新,55541785
2020-09-07,2044232402,Palpitate.,0,7569781987,【失恋】哪首歌最刺痛你的心,1706325
2016-11-24,3013762077,👉社会你大姐👈,0,2935317436,蒙面唱将猜猜猜【全集】,8870439
2020-08-28,1152921504969333469,莹火虫,0,7695177222,百个伤感，有没戳到你心中回忆？,21958154
2020-07-01,1562596275,风筝从云里来,0,7594729500,祁隆丨百姓心中的亲民歌王,3324372
2020-04-15,2283047426,难赴清河.,0,7500523777,优质片段：抬头所见，尽是温柔。,5954913
2020-06-05,2845093106,顾玖儿.,0,7590322091,余韵悠长 · 萨克斯纯音乐大全,3628383
2019-08-29,1152921504912084704,Sunday,0,7178979179,王者专属！上分必听BGM,14151923
2017-07-12,2466494164,乖宝小兔儿,2,2065383379,「林夕+黄伟文」金牌作词人，巅峰作品赏,8549332
2020-09-17,1926566586,奶粉傲😘,0,6132955871,经典老歌｜滚石经典 留念当年,9207766
2017-02-23,3531334299,叫思念不要吵,2,3552637530,《歌手》现场打动人心的歌曲,2921598
2020-11-06,945187827,念安娜,2,7772286665,最经典｜那些压箱底的华语老歌,9709018
2017-06-18,931905769,陈哲,2,3566830427,经典国语300首：等待也是种乐观态度,418850430
2020-10-14,2437932705,Hugo 雨果,0,7748524913,「伤感」我们终究还是错过了,781989
2020-12-04,1152921504969333469,莹火虫,0,7803161503,学习 | 纯音 | 助刷题100分必备,185854
2020-04-14,1834936922,顾怀安,2,7517834004,经典怀旧：来自95后的粤语情结,16272061
2020-09-09,1811930154,Mamba,0,7709682667,华语经典丨浴室麦霸必点金曲,23021738
2020-06-10,1834936922,顾怀安,2,7344552081,伤感片段：我们应该不会再见了,32798997
2018-02-28,77734432,Xie Eric,0,1414981002,BIGBANG精选,8188116
2019-06-25,2827745225,智能算法大师,2,7060352945,钢琴纯音 | 宝贝快睡觉吧,3035534
2020-12-04,3413833718,腾讯音乐人,3,7803122183,冬日点歌台：好心情每天照常营业,49039
2020-08-01,1295613126,小林ovo,0,7647309493,「王者荣耀」上分必备热门BGM,3895667
2020-05-26,1152921504868526893,K,0,7536389763,华语摇滚｜百团精选邂逅宝藏乐队,3843452
2020-11-20,1946857276,听她迂回,0,7574241116,单依纯｜纯心相依，永不单行,7667381
2019-08-26,2641188037,冲向KTV,0,7174020835,怀旧经典 | 这些老歌你听过几首？,12029868
2020-12-01,1152921504782159287,Carbine,0,7800289269,某日起，故乡再无春秋也无夏。,50392
2017-03-11,571909234,Seve7n Day Rock,2,2051746512,游戏高燃BGM：别拦着我，我要上战场,50504829
2017-07-12,2048587391,?Boom?,2,1168817293,「跑步音乐」蒸发汗水的活力节奏,7775341
2017-03-31,1245280330,花痞,2,861218535,400位华语民谣歌手，一人一首入耳曲,66563727
2020-04-14,3410958418,小海螺,0,7522198562,抖音热门 | 最新国语热歌精选,145132214
2020-08-21,1479974596,.ﻉ白桃味小贤,0,7686391783,ROSÉ朴彩英，四季温柔不如你,1155011
2020-10-23,2896444587,温柔,0,7757000582,KTV珍藏｜80/90后怀旧经典老歌,1256256
2017-07-26,2046224093,心如刀割,2,1769768332,「欧美」听一遍就会跟着和的英文歌,117074923
2017-04-29,1257702551,Ava.H,2,1124917552,咖啡馆·静谧悠闲的造物者,18177872
2020-06-05,452775188,还不是因为你长得不好看,2,7590418564,赵雷：不随潮流的势头去附和,8439419
2020-09-06,2638819171,王亚鹏,0,7707299180,伤感片段｜可惜没有如果,20907564
2020-03-10,2366812118,幸福的小麻花,2,7467921334,麦霸：收下这份免费下载的KTV金曲,12690171
2020-11-25,2185430030,winner,2,7793416142,雨ヽ声｀柔软ヽ做一场采样的梦,133638
2020-05-27,1526977475,2％✔,0,3614772046,ACG | 火爆的动漫主题曲精选,6018911
2020-07-16,184154657,Warmstill,0,7640173696,疏远不一定是讨厌，或许是太喜欢,17963292
2020-10-09,2134718135,‭遇浩,0,7743623034,伤感合集 | 有人疼才有资格闹,1104596
2020-09-06,2638819171,王亚鹏,0,7707333775,神仙翻唱 | 竟然比原唱好听系列,3269079
2019-08-10,1973492956,chase,0,2629573829,[平成主题曲全]假面骑士,4822788
2020-09-27,3470650733,沐恩,0,7728644076,伤感片段：总有一瞬间悲凉,8663416
2020-08-27,2799305121,roses_are_rosie,0,7693675046,南韩超火女团：燃爆全场只需三秒,1523914
2019-08-27,942973835,今日起消灭歌荒,0,7174017502,华语老歌  | 一个80后眼波里的经典,19288056
2020-02-24,644431062,扑通大机灵,0,7441184789,洗脑DJ神曲，入耳就停不下来！,10946842
2017-03-29,544169694,１'s   ヽ,2,1983842486,百首单曲循环听不腻的经典英文歌曲,104310241
2020-06-08,1152921504814420484,张西西,0,7593440504,记忆里的青春｜90后回忆录歌单,2615650
2020-08-26,318522630,✎ℳ๓冷雨✾,0,7639582386,伤感片段：我们也许不会再见了,1108579
2020-10-04,1152921504680359795,香菇,0,7737281089,经典老歌Dj 睡什么觉，起来嗨啊,1107868
2020-04-17,1834936922,顾怀安,2,7468556138,时光故事汇：回放95后的那些年,23627198
2020-04-10,2629955098,温文,0,7515885075,爱过后，终究一人熬过低谷,2365245
2017-08-10,1185847270,汤圆儿,2,874673168,「韩国女团」韩饭必收的人气代表作,16075443
2017-07-12,3543584387,Lio_seven,2,2966940476,「华语」喜欢林俊杰的186个理由,35682784
2020-10-27,2286443537,你的小韩吖,0,7761620435,丧 | 孤独且深情易上瘾,1030747
